Record ID,Date and Time,NotificationType,Notification Title,Email Body
2899,02/19/2013 07:15:00 PM,Utility,Power Outage - Wakefield (BX),"Notification issued 2/19/13 at 7:15 PM. Con Edison is responding to a power outage in the Wakefield section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2893,02/16/2013 12:40:00 AM,Utility,Power Outage (QN),"Notification issued 2/16/13 at 12:40 AM. Con Edison is responding to a power outage in the Hollis section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2889,02/13/2013 06:20:00 PM,Utility,Power Outage (QN),"Notification issued 2/13/13 at 6:20 PM. Con Edison is responding to a power outage in the Bayside and Whitestone sections of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2877,02/10/2013 09:00:00 AM,Utility,National Grid Power Outage,"Notification issued on 2/10/13 9:00 AM. National Grid is responding to a power outage in Far Rockaway. To report a loss of electric service, contact National Grid online at https://www1.nationalgridus.com/ReportorCheckOutage"
2867,02/09/2013 12:36:00 AM,Utility,Power Outage - South Beach (SI),"Notification issued 2/9/13 at 12:36 AM. Con Edison is responding to a power outage in the South Beach section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2863,02/08/2013 12:05:00 PM,Utility,Power Outage - Great Kills (SI),"Notificaiton issued 2/8/13 at 12:05 PM. Con Ed is responding to a power outage in the Great Kills section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2848,02/02/2013 02:20:00 PM,Utility,Power Outage - New Springfield (SI),"Notification issued 2/2/13 at 2:20 PM. Con Edison is responding to a power outage in Staten Island zip code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2842,01/31/2013 06:38:00 AM,Utility,Power Outage - South Ozone Park (QN),"Notification issued 1/31/13 at 6:38 AM. Con Edison is responding to a power outage in South Ozone Park, Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2839,01/31/2013 03:45:00 AM,Utility,Power Outage (SI),"Notification issued 1/31/13 at 3:50 AM. Con Edison is responding to a power outage in the Tottenville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2838,01/30/2013 11:05:00 PM,Utility,Power Outage (QU),"Notification issued 1/30/13 at 11:05 PM. Con Edison is responding to a power outage in the Bayside section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2831,01/29/2013 08:20:00 PM,Utility,Power Outage (SI),"Notification issued 1/29/13 at 8:20 PM. Con Edison is responding to a power outage in Staten Island zip code 10305. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2813,01/23/2013 06:15:00 AM,Utility,Power Outage,"Notification issued on1/23/13 at 6:15 AM. Con Edison is responding to a power outage in the Bensonhurst section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2772,01/12/2013 12:27:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued on 1/12/13 at 12:27 AM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2730,12/27/2012 01:50:00 AM,Utility,Power Outage - Baychester (BX),"Notification issued on 12/27/12 at 1:50 AM. Con Edison is responding to a power outage in the Baychester section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2721,12/26/2012 06:07:00 AM,Utility,Power Outage - Van Nest (BX),"Notification issued on 12/26/12 at 06:07 AM. Con Edison is responding to a power outage in the Van Nest section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2713,12/21/2012 07:02:00 AM,Utility,Power Outage in Rockaway Beach (QN),"Notification issued 12/21/12 at 7:02 AM. LIPA is responding to a power outage in the 11693 zip code section of Queens. To report a loss of electric service, contact LIPA at 1-800-490-0075."
2696,12/15/2012 10:33:00 PM,Utility,Power Outage - New Springfield (SI),"Notification issued on 12/15/12 at 10:33 PM. Con Edison is responding to a power outage in Staten Island zip code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2675,12/08/2012 08:53:00 PM,Utility,Power Outage - Eltingville (SI),"Notification issued on 12/8/12 at 8:53 PM. Con Edison is responding to a power outage in Staten Island zip code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2665,12/06/2012 12:45:00 PM,Utility,Power Outage College Point (QN),"Notification issued on 12/6/12 at 12:45 PM. Con Edison is responding to a power outage in Queens zip code 11355. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2658,12/04/2012 07:40:00 PM,Utility,Power Outage (BK),"Notification issued on 12/4/12 at 7:40 PM. Con Edison is responding to a power outage in Brooklyn zip codes 11226, 11203, 11210, 11229, 11234, and 11236. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2633,11/24/2012 02:30:00 PM,Utility,Power Outage (BX),"Notification issued on 11/24/12 at 2:30 PM. Con Edison is responding to a power outage in the Edenwald section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
2628,11/22/2012 08:00:00 PM,Utility,Power Outage in Rockaway Beach (QN),"Notification issued 11/22/12 at 8:00 PM. LIPA is responding to a power outage in the Rockaway Beach section of Queens. To report a loss of electric service, contact LIPA at 1-800-490-0075."
2537,10/29/2012 10:20:00 PM,Utility,Power Outage - Staten Island,"Notification issued on 10/29/2012 10:20 PM. Con Edison is responding to power outages in the Woodrow, Wainwright, and Fresh Kills sections of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com"
2536,10/29/2012 09:42:00 PM,Utility,Power Outage - Manhattan,"Notification issued on 10/29/2012 9:42 PM. Con Edison is responding to power outages from East 39th Street to the lower tip of Manhattan. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2533,10/29/2012 08:12:00 PM,Utility,Con Ed Power Outages (MN),"Notification issued on 10/29/2012 8:00 PM. Con Edison will begin the process of shutting off electrical service to a portion of Lower Manhattan for quicker restoration after Hurricane Sandy passes. For more details, please see the attached press release."
2527,10/29/2012 08:35:00 AM,Utility,Power Outage - (QN),"Notification issued on 10/29/2012 8:35 AM. Con Edison is responding to a power outage in the Rosedale section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2526,10/29/2012 07:35:00 AM,Utility,Power Outage - Tilden Loop (BK),"Notification issued on 10/29/2012 7:35 AM. Con Edison is responding to a power outage in the East Flatbush section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
2518,10/27/2012 06:05:00 PM,Utility,Power Outage - Middle Village (QU),"Notification issued 10/27/12 at 6:05 PM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or http://www.coned.com."
2503,10/21/2012 12:10:00 AM,Utility,Power Outage - Eltingville (SI),"Notification issued 10/21/12 at 12:10 AM. Con Edison is responding to a power outage in the Eltingville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or http://www.coned.com."
2495,10/19/2012 02:15:00 PM,Utility,Power Outage - South Ozone (QN),"Notification issued 10/19/12 at 2:15 PM. Con Edison is responding to a power outage in the South Ozone section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or http://www.coned.com."
2492,10/19/2012 03:00:00 AM,Utility,Power Outage - Eastchester (BX),"Notification issued 10/19/12 at 3:00 AM. Con Edison is responding to a power outage in the Eastchester section of the Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633)."
2471,10/13/2012 11:00:00 AM,Utility,Power Outage - Dongan Hill (SI),"Notification issued 10/13/12 at 11:00 AM. Con Edison is responding to a power outage in the Dongan Hill section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633)."
2467,10/08/2012 03:45:00 PM,Utility,Power Outage - Gerritsen/Marine Park (BK),"Notification issued 10/8/12 at 3:45 PM. Con Edison is responding to a power outage in the Gerritsen/Marine Park section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633)."
2453,10/04/2012 03:00:00 PM,Utility,Power Outage - Old Town (SI),"Notification issued 10/4/12 at 3:00 PM. Con Edison is responding to a power outage in the Old Town section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2451,10/04/2012 10:53:00 AM,Utility,Power Outage - Staten Island University Hospital (SI),"Notification issued 10/4/12 at 10:53 AM. Con Edison is responding to a partial power outage at the Staten Island University Hospital, located at 475 Seaview Avenue, Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2446,10/04/2012 05:20:00 AM,Utility,Power Outage - Dongan Hills (SI),"Notification issued 10/4/12 at 5:15 AM. Con Edison is responding to a power outage in the Dongan Hills section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2419,09/28/2012 03:35:00 AM,Utility,"Power Outage - Hollis, QN","Notification issued 9/28/12 at 3:35 AM. Con Edison is responding to a power outage in the Hollis section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2384,09/19/2012 01:57:00 AM,Utility,Power Outage - Rockaway Park (QN),"Notification issued on 09/19/12 at 1:57 AM. LIPA is responding to a power outage in the Rockaway Park section of Queens, zip codes 11693 and 11694. To report a loss of electric service, contact LIPA at 1-800-490-0075."
2382,09/18/2012 07:25:00 PM,Utility,Power Outage - Woodlawn (BX),"Notification issued 9/18/12 at 7:25 PM. Con Edison is responding to a power outage in the Woodlawn section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2375,09/15/2012 04:28:00 AM,Utility,Power Outage Kingsbay/Gerritsen beach (BK),"Notification issued 9/15/12 at 4:28 AM. Con Edison is responding to a power outage in the Kingsbay/Gerritsen Beach section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2354,09/08/2012 06:20:00 PM,Utility,Power Outage in Rosedale (QN),"Notification issued 9/8/12 at 6:20 PM. Con Edison is responding to a power outage in the Rosedale section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2342,09/07/2012 02:55:00 AM,Utility,Power Outage - Hollis (QN),"Notification issued 9/7/12 at 2:55 AM. Con Edison is responding to a power outage in the Hollis section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2322,08/30/2012 01:27:00 AM,Utility,Power Outage - Coop City (BX),Notification issued 8/30/12 at 1:27 AM. Co-op City in the Bronx is experiencing a power outage. Emergency personnel are on the scene and are attempting to reset the system. There is no estimated time of restoration.
